Product Name,Quantity Sold,Unit Price,Date of Sale,Region,Total Sales
Within,89,35.48,2024-08-13,East,3157.72
Kind,41,12.75,2024-08-03,East,522.75
Wide,74,90.38,2024-03-01,North,6688.12
Catch,25,51.22,2024-07-08,West,1280.5
Hot,52,39.0,2024-12-03,West,2028.0
Future,68,28.51,2024-12-21,East,1938.68
Significant,7,8.31,2024-02-11,South,58.17
Others,84,86.82,2024-06-23,South,7292.88
News,36,18.77,2024-03-30,East,675.72
Around,75,55.32,2024-07-15,North,4149.0
Part,5,61.25,2024-02-20,East,306.25
Team,57,85.05,2024-08-07,West,4847.85
Other,87,23.57,2024-07-12,West,2050.59
Growth,90,42.41,2024-02-02,South,3816.9
Experience,38,55.14,2024-02-25,West,2095.32
Hope,77,41.28,2024-02-17,West,3178.56
Effort,79,21.12,2024-02-18,South,1668.48
Establish,2,69.52,2024-07-14,West,139.04
Member,54,11.18,2024-08-13,South,603.72
Value,43,14.46,2024-07-29,West,621.78
Red,90,23.02,2024-11-04,West,2071.8
Off,23,98.16,2024-07-08,West,2257.68
Throughout,16,35.77,2024-03-18,West,572.32
Like,2,41.72,2024-05-25,North,83.44
Our,48,28.89,2024-02-19,South,1386.72
Road,5,93.63,2024-12-28,South,468.15
Hit,39,30.7,2024-09-11,East,1197.3
Discover,83,13.16,2024-09-16,South,1092.28
Show,35,52.73,2024-11-30,West,1845.55
Music,74,72.78,2024-11-28,South,5385.72
Minute,20,8.14,2024-05-21,North,162.8
Course,15,76.6,2024-12-21,North,1149.0
Several,42,61.66,2025-01-18,North,2589.72
These,54,83.95,2024-02-02,East,4533.3
By,94,28.97,2024-09-26,East,2723.18
Here,17,40.08,2024-02-22,West,681.36
Appear,69,60.13,2024-05-13,West,4148.97
Mother,44,5.32,2024-07-17,East,234.08
Describe,32,87.88,2024-03-17,South,2812.16
Husband,71,82.31,2024-02-23,North,5844.01
Leader,86,31.51,2024-07-13,West,2709.86
Light,95,99.52,2024-08-22,South,9454.4
Enough,62,52.87,2024-10-17,East,3277.94
Improve,47,68.02,2024-09-13,West,3196.94
Reason,95,75.63,2024-11-04,West,7184.85
Stage,38,72.13,2025-01-01,North,2740.94
Officer,3,95.47,2024-03-29,North,286.41
Soldier,25,19.68,2024-11-30,North,492.0
Theory,29,38.49,2024-06-11,South,1116.21
Popular,35,21.47,2024-07-24,North,751.45
Road,69,47.42,2024-03-11,North,3271.98
Hot,80,54.76,2024-03-10,North,4380.8
Heart,86,62.04,2024-11-07,South,5335.44
Attention,98,73.21,2024-11-04,East,7174.58
Food,26,78.36,2024-03-06,North,2037.36
Let,51,12.98,2025-01-22,South,661.98
Go,7,94.94,2024-04-19,West,664.58
Contain,41,95.7,2024-08-21,South,3923.7
Arm,93,56.56,2024-03-22,South,5260.08
Voice,77,29.55,2024-02-20,South,2275.35
Source,12,24.12,2024-11-13,West,289.44
Every,5,82.37,2024-07-07,East,411.85
Certain,30,79.07,2024-03-25,South,2372.1
Color,52,92.11,2024-04-21,South,4789.72
Together,39,97.14,2024-12-03,East,3788.46
Opportunity,6,11.3,2024-09-25,North,67.8
Edge,25,41.99,2024-04-07,East,1049.75
Everyone,28,19.75,2024-09-22,East,553.0
Always,65,57.9,2025-01-22,South,3763.5
Floor,19,8.2,2024-07-29,North,155.8
Cost,29,98.36,2024-12-24,East,2852.44
Reason,25,60.9,2024-10-19,South,1522.5
Sound,61,60.48,2024-11-25,North,3689.28
Record,49,38.02,2024-09-15,West,1862.98
New,48,61.11,2024-05-06,North,2933.28
Serious,74,63.55,2024-06-08,North,4702.7
Rate,86,44.65,2025-01-21,East,3839.9
Fact,68,51.62,2024-04-22,South,3510.16
Carry,74,26.55,2024-04-08,North,1964.7
Space,36,83.85,2025-01-07,North,3018.6
Order,44,41.53,2024-07-27,East,1827.32
Quality,88,43.32,2025-01-08,West,3812.16
Away,29,44.86,2024-11-13,North,1300.94
Difference,11,32.71,2024-09-30,South,359.81
Price,94,20.5,2024-10-24,South,1927.0
Sit,24,98.69,2024-04-17,East,2368.56
Guess,89,66.45,2024-06-03,East,5914.05
Story,76,61.12,2024-09-07,North,4645.12
Staff,47,6.61,2024-10-20,East,310.67
Before,60,69.21,2024-06-02,West,4152.6
There,94,64.63,2024-07-21,South,6075.22
Way,68,15.15,2025-01-01,West,1030.2
Total,100,39.3,2024-08-10,South,3930.0
Wind,37,27.26,2024-08-23,North,1008.62
Much,55,77.37,2024-04-06,East,4255.35
Not,46,85.74,2024-07-26,South,3944.04
Special,26,98.41,2024-02-23,North,2558.66
Then,63,85.6,2024-04-15,South,5392.8
Safe,16,49.32,2024-04-14,West,789.12
Some,68,71.93,2024-07-17,West,4891.24
Beyond,79,52.85,2024-04-30,West,4175.15
Response,90,61.63,2024-09-03,North,5546.7
Ability,82,99.1,2024-02-23,East,8126.2
Should,75,86.74,2024-10-01,North,6505.5
Democratic,96,50.6,2024-06-22,East,4857.6
Marriage,8,62.36,2024-12-05,East,498.88
Style,74,40.93,2025-01-25,East,3028.82
Will,42,76.55,2024-04-01,South,3215.1
End,73,7.9,2024-08-20,East,576.7
Our,96,58.7,2024-12-25,North,5635.2
Physical,94,40.84,2024-10-29,South,3838.96
Trouble,57,84.89,2024-02-07,South,4838.73
Common,9,76.54,2024-06-03,West,688.86
Somebody,64,89.75,2024-09-22,North,5744.0
Drop,61,20.61,2024-08-03,West,1257.21
Make,27,84.47,2024-05-20,West,2280.69
Enter,97,52.83,2024-04-11,West,5124.51
Film,72,58.27,2024-09-18,East,4195.44
Cause,9,71.68,2024-09-23,East,645.12
Past,96,88.76,2024-10-24,North,8520.96
Home,7,53.42,2024-02-02,West,373.94
Officer,51,78.04,2024-09-25,North,3980.04
Civil,66,70.49,2025-01-17,North,4652.34
Home,3,85.83,2024-07-09,South,257.49
Great,28,39.57,2024-05-25,West,1107.96
Ago,46,64.76,2024-10-08,North,2978.96
Compare,35,97.58,2024-09-30,South,3415.3
Painting,64,7.65,2024-12-03,North,489.6
Off,9,48.61,2024-03-21,East,437.49
Adult,43,90.97,2024-08-01,West,3911.71
Court,5,56.39,2024-07-15,South,281.95
Though,80,79.42,2024-06-03,West,6353.6
Travel,40,60.64,2024-03-04,North,2425.6
Lose,4,21.44,2024-09-22,West,85.76
Find,30,31.05,2024-11-25,West,931.5
Line,90,35.64,2024-09-14,North,3207.6
Less,85,13.13,2024-08-27,North,1116.05
Such,83,58.25,2024-05-21,South,4834.75
Room,8,42.9,2024-08-31,South,343.2
Until,75,73.27,2024-07-21,North,5495.25
Tv,37,77.11,2024-10-10,North,2853.07
Scientist,13,70.94,2024-02-06,West,922.22
Or,15,82.24,2024-05-10,East,1233.6
Stock,8,18.44,2024-05-25,East,147.52
Save,43,52.76,2024-03-31,East,2268.68
Event,98,36.88,2024-07-09,South,3614.24
Teacher,9,23.29,2024-02-23,West,209.61
Happen,42,69.07,2024-02-22,West,2900.94
Along,63,24.19,2024-02-11,North,1523.97
Cell,18,35.94,2024-05-15,North,646.92
Fly,3,57.83,2024-12-09,South,173.49
Pick,60,24.06,2024-05-20,North,1443.6
Improve,55,84.28,2024-11-27,East,4635.4
Left,64,28.56,2024-08-05,South,1827.84
Discussion,72,99.75,2024-02-08,North,7182.0
General,100,75.28,2024-10-26,West,7528.0
Establish,82,15.14,2024-07-08,South,1241.48
Garden,54,34.0,2024-02-17,South,1836.0
Spend,31,56.5,2024-06-14,East,1751.5
Learn,52,88.75,2024-03-26,West,4615.0
Foreign,5,29.61,2024-03-01,East,148.05
Team,13,36.53,2024-12-24,West,474.89
Century,41,76.91,2024-12-09,North,3153.31
Drive,3,18.39,2025-01-26,East,55.17
Describe,98,62.8,2024-08-17,East,6154.4
Data,25,79.04,2024-02-27,West,1976.0
Occur,40,39.18,2024-12-21,West,1567.2
Fact,84,61.59,2024-12-24,South,5173.56
Among,7,88.55,2024-11-05,South,619.85
Happy,40,29.09,2024-02-24,South,1163.6
Cultural,98,76.99,2024-09-19,North,7545.02
Such,78,66.37,2024-03-13,East,5176.86
Science,24,72.33,2024-05-25,South,1735.92
Hair,100,21.49,2024-08-01,South,2149.0
Society,2,57.01,2024-03-08,East,114.02
Site,85,68.06,2024-05-29,North,5785.1
Wind,36,78.09,2025-01-19,West,2811.24
How,85,34.68,2024-12-02,West,2947.8
Happy,47,87.45,2024-11-13,North,4110.15
Security,77,25.49,2024-09-18,North,1962.73
Hard,68,83.42,2024-05-24,North,5672.56
Research,15,93.98,2024-07-03,East,1409.7
Remain,47,5.26,2024-10-05,East,247.22
Read,99,94.38,2024-07-12,East,9343.62
Keep,45,90.62,2024-07-25,East,4077.9
Both,94,83.65,2024-05-10,West,7863.1
Happen,27,62.12,2024-02-22,South,1677.24
Stage,99,84.14,2024-07-25,West,8329.86
Recently,17,65.06,2024-02-08,East,1106.02
Be,65,46.56,2024-09-06,North,3026.4
As,79,79.75,2024-07-02,West,6300.25
Role,11,89.27,2024-09-30,South,981.97
Why,55,87.75,2024-12-10,North,4826.25
Political,35,44.9,2024-11-05,West,1571.5
Deal,46,98.39,2025-01-08,North,4525.94
Deal,63,97.37,2024-10-01,South,6134.31
General,80,84.05,2025-01-14,North,6724.0
Generation,29,48.07,2024-06-30,North,1394.03
Act,21,68.74,2024-06-05,North,1443.54
Tree,32,18.29,2024-06-12,North,585.28
Shake,94,80.84,2024-08-14,North,7598.96
Close,2,84.67,2024-08-04,West,169.34
Future,20,8.08,2024-09-06,East,161.6
Success,74,46.51,2024-03-14,East,3441.74
Both,30,64.45,2024-04-28,West,1933.5
Never,7,77.48,2024-12-11,West,542.36
Why,64,59.89,2024-08-13,East,3832.96
Ago,47,87.06,2024-05-28,South,4091.82
Soldier,30,28.02,2024-09-13,South,840.6
Its,49,54.17,2024-12-16,East,2654.33
Country,90,21.77,2024-07-19,South,1959.3
Time,53,46.79,2025-01-14,East,2479.87
Thing,64,46.7,2024-04-25,South,2988.8
Talk,63,66.56,2024-10-06,West,4193.28
Certainly,25,28.59,2024-12-24,South,714.75
Manager,7,32.19,2024-07-23,South,225.33
Late,71,96.78,2024-07-10,West,6871.38
Focus,23,14.76,2024-07-13,North,339.48
As,33,90.7,2024-04-02,West,2993.1
Face,27,13.03,2024-11-03,West,351.81
Involve,69,44.95,2024-07-29,West,3101.55
Argue,62,63.49,2025-01-04,East,3936.38
Product,98,98.96,2024-03-15,North,9698.08
My,74,6.65,2024-12-16,North,492.1
Behind,99,60.03,2024-05-14,South,5942.97
Until,85,12.93,2025-01-10,East,1099.05
Court,13,31.18,2024-11-14,East,405.34
That,57,74.54,2024-04-12,West,4248.78
Rock,25,65.59,2024-10-28,North,1639.75
Weight,41,83.53,2024-08-16,South,3424.73
Low,36,42.43,2024-10-20,West,1527.48
Water,24,53.55,2024-04-10,South,1285.2
Mother,81,29.4,2025-01-04,West,2381.4
Similar,60,79.7,2024-10-29,East,4782.0
Class,81,96.81,2025-01-01,West,7841.61
Which,46,83.76,2024-08-18,South,3852.96
Face,58,67.73,2024-05-01,South,3928.34
Develop,4,70.18,2024-11-05,North,280.72
I,30,46.0,2024-12-24,West,1380.0
Strategy,24,28.6,2024-12-06,North,686.4
Us,47,80.32,2024-10-04,North,3775.04
Over,61,15.4,2024-10-20,West,939.4
Local,31,9.18,2024-02-28,North,284.58
Whole,63,17.38,2024-03-01,West,1094.94
Which,24,17.9,2024-05-02,North,429.6
Program,43,53.21,2024-12-23,East,2288.03
Respond,70,9.07,2024-03-03,North,634.9
Attack,57,76.96,2024-08-29,West,4386.72
Animal,60,67.89,2024-10-11,South,4073.4
Per,98,93.15,2024-10-01,East,9128.7
Model,18,64.28,2024-11-01,North,1157.04
Particularly,58,28.01,2024-04-29,South,1624.58
Least,70,67.01,2024-12-19,East,4690.7
Require,26,66.36,2024-06-21,West,1725.36
Unit,11,85.81,2024-03-29,North,943.91
Still,79,51.99,2024-10-02,East,4107.21
Let,64,95.87,2024-03-31,West,6135.68
Explain,40,86.17,2024-02-23,East,3446.8
Production,45,82.54,2024-08-24,East,3714.3
If,5,70.04,2024-12-12,West,350.2
Same,35,63.0,2024-10-26,South,2205.0
By,63,77.08,2024-09-01,North,4856.04
Around,9,93.02,2025-01-02,West,837.18
His,17,92.24,2025-01-03,East,1568.08
Could,71,5.29,2024-12-04,East,375.59
Happy,25,12.5,2024-11-19,West,312.5
Son,91,95.25,2024-12-18,South,8667.75
Option,27,45.84,2024-06-30,West,1237.68
Bring,9,22.95,2024-09-17,North,206.55
Light,65,90.6,2024-10-05,West,5889.0
Pick,50,51.57,2024-05-30,East,2578.5
Any,95,82.27,2024-05-24,North,7815.65
Find,80,78.49,2024-09-12,East,6279.2
Anything,79,42.08,2024-02-14,South,3324.32
Rest,97,21.83,2024-11-18,South,2117.51
Spring,12,30.98,2024-07-08,South,371.76
Rule,8,14.77,2024-11-08,East,118.16
Suddenly,68,48.75,2024-02-03,West,3315.0
Career,64,68.05,2024-08-26,South,4355.2
Significant,2,57.92,2024-07-20,West,115.84
Many,48,10.7,2024-12-11,South,513.6
Begin,2,25.07,2024-05-17,East,50.14
Enjoy,93,82.27,2024-09-28,South,7651.11
Entire,96,61.12,2024-05-03,North,5867.52
Hope,69,23.27,2025-01-25,South,1605.63
Explain,40,74.18,2024-06-25,West,2967.2
Staff,98,7.97,2025-01-15,South,781.06
Wear,54,15.59,2024-05-03,West,841.86
Player,55,82.37,2024-09-02,West,4530.35
Report,26,64.8,2024-04-27,South,1684.8
Training,30,89.28,2024-12-07,West,2678.4
Fact,100,16.81,2024-07-21,North,1681.0
Very,78,88.83,2024-11-16,North,6928.74
Pm,19,29.18,2024-05-13,West,554.42
Develop,34,90.76,2024-08-21,North,3085.84
Bad,24,53.06,2024-06-04,North,1273.44
Teacher,35,32.95,2024-12-03,East,1153.25
Thing,38,36.91,2024-05-10,West,1402.58
Admit,69,97.47,2024-03-28,East,6725.43
Stuff,96,64.15,2024-05-27,North,6158.4
Even,21,59.94,2024-12-14,South,1258.74
Player,65,24.59,2024-03-11,East,1598.35
Bill,65,75.96,2024-06-27,South,4937.4
Right,77,14.25,2024-08-26,East,1097.25
Reveal,45,30.18,2024-10-24,West,1358.1
Rather,43,60.38,2024-12-29,West,2596.34
Himself,16,81.9,2024-11-07,West,1310.4
Fight,100,59.01,2024-09-15,West,5901.0
Read,61,18.03,2024-10-16,North,1099.83
Home,95,64.86,2024-09-21,North,6161.7
Stand,26,13.55,2024-08-27,North,352.3
Approach,95,63.22,2024-02-24,West,6005.9
Campaign,81,13.72,2024-02-10,West,1111.32
Phone,21,31.56,2024-08-23,West,662.76
Hot,64,95.4,2024-07-06,West,6105.6
Clear,55,32.05,2024-10-08,West,1762.75
Same,12,28.34,2024-12-29,West,340.08
Story,31,64.12,2024-03-19,East,1987.72
Possible,61,17.73,2025-01-03,North,1081.53
Project,5,36.98,2024-02-03,North,184.9
Decision,38,58.61,2024-12-21,East,2227.18
Explain,35,9.27,2024-06-30,West,324.45
She,79,28.86,2024-07-02,North,2279.94
Claim,13,80.55,2024-06-04,East,1047.15
Nature,66,85.76,2024-09-09,West,5660.16
Television,62,53.29,2024-11-29,South,3303.98
Parent,78,97.59,2024-02-03,South,7612.02
Baby,15,63.82,2024-11-17,East,957.3
Result,45,52.27,2024-10-19,South,2352.15
Support,1,8.69,2024-02-19,South,8.69
Leg,13,72.84,2024-04-20,North,946.92
Method,65,27.69,2025-01-14,East,1799.85
People,96,13.89,2024-11-27,North,1333.44
Way,14,53.86,2024-05-13,East,754.04
You,14,46.46,2024-05-12,East,650.44
Situation,12,27.19,2024-07-29,West,326.28
Common,10,6.74,2024-01-30,North,67.4
We,22,38.34,2024-07-08,South,843.48
Top,66,96.75,2025-01-06,West,6385.5
Issue,54,62.16,2024-09-20,North,3356.64
Back,54,89.69,2024-05-20,North,4843.26
South,54,75.3,2024-12-16,North,4066.2
Population,65,62.22,2024-07-03,West,4044.3
Really,72,73.64,2024-12-09,West,5302.08
Brother,2,99.52,2024-12-26,East,199.04
Care,40,9.51,2024-08-26,East,380.4
Remain,40,40.6,2024-02-03,West,1624.0
Eat,64,6.78,2024-08-16,North,433.92
Eight,48,46.93,2024-08-21,West,2252.64
Garden,52,39.59,2024-10-11,East,2058.68
Whom,91,60.39,2024-08-06,South,5495.49
Serious,27,94.58,2024-05-25,West,2553.66
Camera,7,34.95,2024-07-11,South,244.65
Everything,37,67.42,2024-03-29,North,2494.54
Reveal,64,60.02,2024-10-22,South,3841.28
Mission,38,50.64,2024-02-14,North,1924.32
Account,70,18.62,2024-08-21,South,1303.4
Else,8,66.99,2024-07-01,West,535.92
Current,89,60.77,2025-01-07,West,5408.53
Investment,28,9.71,2024-06-25,East,271.88
Few,99,36.23,2025-01-18,West,3586.77
Note,52,78.51,2024-10-03,North,4082.52
Serious,14,10.25,2024-01-30,North,143.5
Play,84,18.91,2024-12-13,East,1588.44
Finish,41,63.1,2024-10-11,North,2587.1
Of,100,17.32,2024-02-22,East,1732.0
Agree,55,63.83,2024-08-25,East,3510.65
Mission,49,60.85,2024-04-25,East,2981.65
Charge,32,34.74,2024-11-06,North,1111.68
There,51,36.81,2024-01-29,East,1877.31
Heavy,36,55.68,2024-10-20,West,2004.48
Unit,2,84.48,2024-09-01,West,168.96
Mean,32,92.06,2024-05-13,South,2945.92
Player,37,92.41,2024-10-07,South,3419.17
For,7,25.02,2024-07-04,East,175.14
Week,60,79.43,2024-09-20,North,4765.8
Perform,38,33.38,2024-03-11,South,1268.44
Girl,91,27.75,2024-08-30,East,2525.25
Yes,76,80.09,2024-04-02,South,6086.84
Wife,42,83.87,2024-02-03,West,3522.54
Us,40,8.73,2024-10-22,South,349.2
Great,92,18.16,2024-08-10,East,1670.72
Next,38,19.03,2025-01-08,West,723.14
Sound,43,83.64,2024-08-14,East,3596.52
Else,43,47.64,2024-07-10,East,2048.52
Personal,59,65.14,2024-04-21,North,3843.26
Early,17,34.62,2024-05-23,South,588.54
He,37,10.43,2024-09-14,East,385.91
Interview,48,79.97,2025-01-07,West,3838.56
Collection,44,19.06,2024-03-20,East,838.64
Institution,77,22.64,2024-07-03,East,1743.28
Generation,64,87.67,2024-10-21,East,5610.88
Growth,73,89.58,2024-09-10,West,6539.34
As,24,39.57,2024-11-11,East,949.68
Break,26,17.28,2024-03-25,East,449.28
Weight,31,19.2,2024-07-10,South,595.2
Share,64,76.62,2024-05-08,East,4903.68
Board,25,44.71,2024-07-02,East,1117.75
Performance,24,37.24,2024-05-31,East,893.76
Home,38,9.8,2025-01-04,South,372.4
Safe,22,60.11,2024-06-13,East,1322.42
Career,41,77.15,2024-02-04,East,3163.15
Practice,38,70.89,2024-03-05,South,2693.82
Guy,55,30.76,2024-07-03,West,1691.8
Especially,28,69.61,2024-10-27,West,1949.08
Figure,68,81.12,2024-07-22,North,5516.16
Long,63,28.12,2024-04-07,South,1771.56
Main,62,42.48,2024-05-23,North,2633.76
Politics,69,78.65,2024-06-30,East,5426.85
Fish,59,78.19,2024-09-14,North,4613.21
Music,29,9.63,2024-08-19,East,279.27
Blue,92,62.85,2024-08-25,West,5782.2
Against,5,22.8,2024-09-21,West,114.0
Easy,42,22.86,2024-06-28,East,960.12
Spend,81,42.42,2024-10-12,East,3436.02
Never,52,84.22,2024-06-18,East,4379.44
Candidate,18,43.43,2024-02-04,South,781.74
Forget,63,87.84,2024-11-09,South,5533.92
Moment,3,65.18,2024-07-10,East,195.54
Kitchen,63,47.67,2024-04-03,South,3003.21
Card,92,76.32,2024-03-13,South,7021.44
Often,46,82.23,2025-01-19,West,3782.58
Ball,7,41.59,2024-12-08,West,291.13
Stop,79,46.41,2024-03-13,West,3666.39
Republican,91,97.56,2024-09-19,South,8877.96
Call,21,69.59,2025-01-08,East,1461.39
Investment,53,6.36,2024-03-15,West,337.08
Way,32,36.87,2024-02-18,North,1179.84
Girl,48,66.23,2024-08-01,East,3179.04
Physical,99,68.83,2024-04-08,East,6814.17
Available,86,85.19,2024-07-07,South,7326.34
Enjoy,15,8.61,2024-09-14,South,129.15
Car,7,35.58,2024-06-13,East,249.06
Window,19,81.2,2025-01-19,North,1542.8
By,77,54.09,2024-06-04,North,4164.93
Enough,85,5.27,2025-01-09,North,447.95
Soldier,68,14.78,2024-09-24,East,1005.04
Technology,50,5.12,2025-01-01,East,256.0
Here,4,59.91,2024-04-07,East,239.64
Plant,32,22.32,2024-02-26,East,714.24
Simply,25,77.5,2024-05-21,West,1937.5
Identify,86,52.62,2024-08-08,North,4525.32
Method,97,83.68,2025-01-09,East,8116.96
I,93,52.68,2024-10-11,East,4899.24
True,77,63.96,2024-12-15,South,4924.92
Cold,51,8.18,2024-11-04,South,417.18
Ability,91,23.84,2024-02-20,South,2169.44
Growth,7,63.03,2024-12-25,West,441.21
Summer,12,12.52,2024-10-22,East,150.24
Least,92,69.79,2024-10-31,West,6420.68
Easy,81,54.57,2024-11-04,West,4420.17
It,21,28.84,2024-12-16,East,605.64
Role,45,89.03,2024-02-04,North,4006.35
Dog,36,50.36,2024-07-05,West,1812.96
Party,42,6.24,2024-02-08,West,262.08
Idea,66,68.37,2024-03-01,North,4512.42
Land,54,6.84,2024-04-09,West,369.36
Share,60,90.32,2024-10-12,East,5419.2
Into,79,52.08,2024-02-20,West,4114.32
Sell,73,92.24,2024-07-18,West,6733.52
Sing,81,27.98,2024-04-14,East,2266.38
Side,24,12.28,2024-11-10,East,294.72
Rock,84,80.28,2024-03-02,North,6743.52
Another,72,19.97,2024-12-07,East,1437.84
Resource,73,41.78,2024-05-14,West,3049.94
Not,97,53.16,2024-12-13,South,5156.52
Recently,40,23.83,2024-03-12,South,953.2
Machine,74,66.08,2024-08-25,East,4889.92
Choice,79,55.98,2024-03-25,South,4422.42
Special,86,83.06,2024-10-19,West,7143.16
Such,43,6.82,2024-05-06,East,293.26
Actually,38,44.51,2024-12-13,North,1691.38
Single,22,52.0,2024-10-02,West,1144.0
Present,89,80.26,2024-07-06,East,7143.14
Very,26,27.66,2024-11-02,East,719.16
Stage,43,23.8,2024-09-18,East,1023.4
Ability,98,35.55,2024-02-03,North,3483.9
Majority,21,96.0,2024-08-01,West,2016.0
Relationship,4,80.62,2024-12-15,West,322.48
Writer,36,47.87,2024-07-21,North,1723.32
Thing,10,88.97,2024-02-16,South,889.7
Thing,12,48.42,2024-12-21,South,581.04
Wall,13,71.06,2024-03-07,North,923.78
Outside,20,46.6,2024-09-24,East,932.0
Rather,21,58.98,2024-09-30,East,1238.58
List,32,94.14,2024-03-20,North,3012.48
Lose,28,77.67,2024-01-29,North,2174.76
Return,70,89.56,2024-11-02,North,6269.2
Lay,80,47.22,2024-02-22,East,3777.6
Partner,58,56.49,2024-09-03,East,3276.42
Energy,1,95.25,2024-06-27,North,95.25
Significant,62,55.64,2024-06-09,North,3449.68
Other,48,31.89,2024-07-13,South,1530.72
Final,90,93.27,2024-07-04,South,8394.3
Government,33,21.38,2024-04-29,South,705.54
Figure,47,49.19,2024-06-10,West,2311.93
Wife,85,39.06,2024-03-26,East,3320.1
Data,68,94.75,2024-12-10,East,6443.0
Institution,42,91.97,2024-08-20,South,3862.74
Benefit,7,40.4,2024-07-26,North,282.8
Water,63,63.28,2024-04-20,South,3986.64
Also,50,38.31,2024-04-26,South,1915.5
Edge,64,50.56,2024-06-26,South,3235.84
Past,79,43.08,2024-04-13,South,3403.32
Deep,10,74.83,2024-08-14,North,748.3
Save,32,70.8,2024-06-09,East,2265.6
Wrong,1,54.86,2024-08-25,South,54.86
Field,42,50.26,2024-05-26,West,2110.92
Area,80,67.02,2024-02-09,North,5361.6
Will,84,11.41,2024-10-14,East,958.44
Understand,1,81.83,2024-02-19,East,81.83
Three,15,24.15,2024-12-13,West,362.25
Practice,16,29.74,2024-04-05,North,475.84
Environmental,38,90.71,2024-06-01,South,3446.98
Take,28,59.32,2024-10-14,South,1660.96
Board,81,41.81,2024-12-10,North,3386.61
Meeting,74,81.67,2024-05-01,West,6043.58
Interview,80,94.41,2024-08-06,South,7552.8
Lot,85,86.96,2024-07-23,North,7391.6
Key,96,80.26,2024-05-17,North,7704.96
Middle,4,73.67,2024-03-11,North,294.68
Within,94,83.93,2024-04-10,East,7889.42
Room,99,63.85,2024-04-14,South,6321.15
Technology,7,79.73,2024-07-28,South,558.11
Method,49,44.99,2024-07-13,West,2204.51
Line,66,13.11,2024-11-29,North,865.26
Growth,16,74.21,2024-02-24,East,1187.36
Follow,88,73.3,2024-10-07,North,6450.4
Debate,8,11.33,2024-09-15,South,90.64
Sense,33,96.79,2024-08-03,North,3194.07
Try,91,43.9,2024-10-27,East,3994.9
Reveal,75,91.97,2024-09-28,North,6897.75
Kind,68,96.14,2025-01-01,South,6537.52
To,49,8.76,2024-12-06,East,429.24
Close,24,24.97,2024-02-14,East,599.28
Light,49,10.46,2024-04-03,East,512.54
Send,38,66.47,2025-01-10,West,2525.86
Big,29,78.7,2024-07-21,South,2282.3
Three,45,22.92,2024-06-23,North,1031.4
Particular,39,57.97,2025-01-18,North,2260.83
Mother,21,12.92,2024-10-16,West,271.32
Standard,41,80.93,2024-03-29,West,3318.13
Follow,56,20.77,2024-05-10,East,1163.12
Guy,83,84.51,2024-03-24,North,7014.33
Peace,3,42.69,2024-03-11,North,128.07
Admit,12,53.04,2025-01-14,North,636.48
Action,46,48.56,2024-06-28,South,2233.76
Send,17,49.39,2024-07-17,East,839.63
Example,50,67.29,2024-05-04,East,3364.5
Determine,43,42.9,2024-06-14,East,1844.7
Act,80,92.92,2024-05-24,West,7433.6
Walk,37,73.43,2024-04-04,West,2716.91
